enrollment_id,X_train_feature,dropout_train
7295,26 235 5 8 15 29,0
7296,14 49 1 4 8 6,1
7297,4 65 4 10 19 1,1
7298,7 11 1 1 6 1,1
7299,25 2 1 1 0 0,1
7300,1 2 1 1 2 0,1
7301,30 270 6 13 9 51,1
7302,28 10 1 1 3 2,1
7303,38 93 2 3 8 8,1
7304,8 62 3 7 14 36,1
7305,7 5 1 2 2 0,1
7306,22 9 1 2 2 2,1
7307,22 8 1 1 5 0,1
7308,4 10 1 1 1 2,1
7309,18 10 1 1 4 0,1
7310,26 517 5 12 34 61,1
7311,11 136 3 5 14 34,0
7312,4 72 6 10 9 11,0
7313,38 8 1 2 1 1,1
7314,8 38 2 3 5 0,1
7315,21 28 2 2 14 3,1
7316,14 26 1 1 9 4,1
7317,28 2 1 1 2 0,1
7318,16 5 1 2 2 1,1
7319,22 167 11 10 22 51,0
7320,20 20 1 4 1 6,1
7321,4 56 1 4 2 12,1
7322,14 73 15 10 21 48,0
7323,25 30 2 2 3 9,1
7324,22 66 3 5 6 22,1
7325,17 13 3 4 5 1,1
7326,11 80 4 8 11 18,1
7327,21 6 2 5 2 4,1
7328,3 1 1 1 1 0,1
7329,11 54 2 3 5 13,1
7330,0 14 1 3 5 2,1
7331,13 9 2 2 2 3,1
7332,7 1 1 1 1 0,1
7333,13 94 1 2 16 14,1
7334,13 2 1 1 2 0,1
7335,31 1 1 1 1 0,1
7336,10 46 2 3 7 7,1
7337,27 1 1 1 1 0,1
7338,2 1 1 1 1 0,1
7339,7 127 8 5 12 27,0
7340,21 14 2 4 5 2,0
7341,13 8 1 3 4 1,1
7342,1 2 1 1 2 0,1
7343,4 258 7 8 33 45,1
7344,15 287 10 7 25 69,0
7345,7 159 9 8 29 22,0
7346,11 28 2 3 8 4,1
7347,2 1 1 1 1 0,1
7348,9 3 1 1 3 0,1
7349,7 43 2 3 11 8,1
7350,4 137 7 8 28 9,0
7351,8 12 1 2 4 2,1
7352,20 1 1 1 1 0,1
7353,11 34 2 3 10 7,1
7354,7 136 5 6 17 25,0
7355,11 40 1 2 2 8,1
7356,15 3 1 1 1 0,1
7357,15 4 1 1 3 0,1
7358,7 58 7 6 7 10,1
7359,18 284 14 11 41 51,0
7360,0 2 1 2 2 0,1
7361,1 125 5 10 11 34,0
7362,11 8 1 1 1 1,1
7363,33 14 1 1 6 2,1
7364,4 1 1 1 1 0,0
7365,1 9 1 1 2 2,1
7366,8 6 1 1 3 0,1
7367,26 1 1 1 1 0,1
7368,21 11 1 1 3 3,1
7369,11 91 2 5 9 6,0
7370,37 2 1 2 2 0,1
7371,15 271 8 13 27 65,0
7372,11 12 1 2 3 0,1
7373,33 7 1 1 2 1,1
7374,12 42 4 1 4 10,1
7375,13 51 2 2 5 12,1
7376,20 1 1 1 1 0,1
7377,14 27 1 2 1 7,1
7378,1 1 1 1 1 0,1
7379,15 28 1 1 4 8,1
7380,21 5 1 1 1 1,1
7381,4 1 1 1 1 0,1
7382,11 9 1 1 2 0,1
7383,9 33 1 5 1 7,1
7384,16 2 1 1 2 0,1
7385,21 1 1 1 1 0,1
7386,16 85 6 7 20 10,1
7387,8 3 1 1 3 0,1
7388,25 12 3 3 3 1,1
7389,7 7 1 1 3 1,1
7390,2 46 2 2 16 5,1
7391,12 3 1 1 3 0,1
7392,1 2 1 1 2 0,0
7393,21 20 1 3 1 6,1
7394,9 16 1 3 4 3,1
7395,15 286 12 7 26 72,0
7396,7 1 1 1 1 0,1
7397,9 11 2 2 3 1,1
7398,0 11 2 2 4 0,1
7399,38 7 1 1 4 1,1
7400,6 12 1 1 2 3,1
7401,34 1 1 1 1 0,1
7402,7 1 1 1 2 2,1
7403,7 19 1 1 5 3,1
7404,1 2 1 1 2 0,1
7405,1 2 1 1 2 0,1
7406,4 74 3 9 23 40,0
7407,7 5 1 1 2 0,1
7408,15 3 2 2 3 0,1
7409,26 6 1 1 2 1,1
7410,20 11 1 2 2 3,1
7411,27 6 1 1 2 1,1
7412,32 5 1 1 5 0,1
7413,3 74 1 4 8 13,1
7414,37 175 6 11 14 28,1
7415,6 2 1 1 2 0,1
7416,30 1 1 1 1 0,1
7417,12 63 3 5 15 3,1
7418,24 6 1 1 2 1,1
7419,15 8 1 1 2 2,1
7420,6 1 1 1 1 0,1
7421,24 14 1 1 2 3,1
7422,28 1 1 1 1 0,1
7423,15 285 14 14 29 80,0
7424,21 2 1 1 2 0,1
7425,4 26 1 1 19 0,1
7426,4 9 2 1 3 1,0
7427,36 1 1 1 1 0,1
7428,15 113 6 8 17 24,1
7429,15 307 11 11 35 49,0
7430,18 83 5 4 14 3,0
7431,25 191 2 5 8 23,1
7432,36 5 1 1 1 1,1
7433,17 3 2 2 5 0,1
7434,15 306 15 13 22 35,0
7435,15 1 1 1 1 0,1
7436,21 6 1 1 2 0,1
7437,11 12 1 2 5 2,1
7438,35 41 1 3 2 1,1
7439,30 1 1 1 1 0,1
7440,4 260 15 15 28 30,0
7441,4 17 1 2 1 5,1
7442,11 15 1 2 1 4,0
7443,12 2 1 1 2 0,1
7444,22 8 1 1 1 0,1
7445,18 34 1 2 8 5,1
7446,1 1 1 1 1 0,1
7447,10 5 1 2 1 1,1
7448,25 152 4 5 5 18,0
7449,11 26 1 2 3 5,1
7450,29 1 1 1 1 0,1
7451,7 49 3 3 11 5,1
7452,21 2 1 1 2 0,1
7453,34 1 1 1 1 0,1
7454,11 5 1 1 5 0,1
7455,1 27 1 2 6 6,1
7456,7 1 1 1 1 0,0
7457,11 12 2 3 4 0,1
7458,35 54 2 3 5 10,1
7459,7 28 1 2 12 4,1
7460,34 645 16 14 30 74,0
7461,34 8 1 1 3 1,1
7462,23 5 1 1 3 0,1
7463,11 2 1 1 2 0,1
7464,38 58 5 5 9 10,0
7465,7 5 1 1 1 1,1
7466,15 344 14 10 29 124,0
7467,9 1 1 1 1 0,0
7468,7 24 1 2 6 3,1
7469,20 1 1 1 1 0,1
7470,15 57 5 5 21 19,0
7471,7 1 1 2 5 1,1
7472,0 51 3 4 5 7,0
7473,20 5 1 1 1 1,1
7474,0 6 1 1 2 1,1
7475,3 77 2 3 4 23,1
7476,7 14 2 2 4 3,0
7477,1 206 9 8 37 3,0
7478,2 15 1 2 5 2,1
7479,31 244 3 11 5 32,0
7480,0 840 10 12 39 26,0
7481,7 157 6 4 16 32,0
7482,21 5 1 1 1 1,0
7483,1 22 3 3 6 2,1
7484,28 2 1 1 2 0,1
7485,6 33 3 3 7 3,1
7486,7 1 1 1 2 1,1
7487,22 49 1 1 10 10,1
7488,18 88 6 5 11 5,1
7489,25 300 10 9 33 5,0
7490,4 4 1 2 2 0,1
7491,7 28 1 2 9 6,1
7492,1 26 3 6 7 1,1
7493,23 2 1 1 2 0,1
7494,21 656 13 16 31 78,0
7495,10 23 1 1 6 1,1
7496,34 20 1 2 2 5,0
7497,7 10 1 1 3 1,1
7498,15 402 10 13 28 118,0
7499,2 40 2 3 5 8,1
7500,13 83 4 7 7 14,1
7501,15 270 9 13 16 78,0
7502,23 8 1 2 3 0,1
7503,15 19 2 2 2 1,1
7504,16 17 2 4 13 0,0
7505,11 63 1 3 5 13,1
7506,23 8 2 2 2 0,1
7507,7 13 2 2 5 2,1
7508,13 1 1 2 1 1,1
7509,9 122 5 9 14 27,1
7510,12 16 3 4 9 13,1
7511,21 7 1 2 2 1,1
7512,21 427 4 4 20 77,1
7513,2 10 1 1 5 1,0
7514,5 5 1 1 5 0,1
7515,3 15 2 2 5 3,0
7516,25 32 1 2 8 5,1
7517,16 39 1 1 2 6,1
7518,11 4 1 1 2 0,1
7519,3 2 1 1 2 0,1
7520,19 6 1 1 2 1,1
7521,9 374 12 10 25 82,1
7522,29 1 1 1 1 0,1
7523,21 1 1 1 1 0,1
7524,9 11 1 2 2 2,1
7525,17 76 2 2 6 7,0
7526,13 12 2 2 4 2,1
7527,7 9 1 2 7 0,1
7528,1 6 1 1 2 1,1
7529,13 6 1 1 2 1,1
7530,13 24 3 2 4 4,1
7531,13 108 4 6 8 20,0
7532,23 40 1 4 4 1,1
7533,6 276 9 11 27 49,1
7534,37 1 1 1 1 0,1
7535,27 1 1 1 1 0,1
7536,14 4 1 1 4 0,1
7537,0 23 1 3 4 5,1
7538,15 25 4 4 4 5,1
7539,7 85 5 5 27 8,0
7540,2 6 1 1 1 1,0
7541,18 115 7 9 16 14,0
7542,14 1 1 1 9 2,1
7543,18 45 2 4 2 9,1
7544,2 11 1 2 1 3,1
7545,19 1 1 1 1 0,1
7546,7 1 1 1 2 1,1
7547,1 7 1 1 3 1,1
7548,0 2 1 2 2 0,1
7549,13 131 3 4 15 22,1
7550,31 142 7 7 18 22,1
7551,4 205 9 13 15 51,0
7552,4 39 2 3 4 12,1
7553,4 2 1 1 2 0,1
7554,1 209 5 5 22 50,0
7555,17 6 1 1 2 1,1
7556,13 183 11 7 14 39,1
7557,15 330 10 14 43 79,0
7558,25 74 3 3 18 17,1
7559,14 8 2 2 2 0,1
7560,5 1 1 1 1 0,1
7561,3 1 1 1 1 0,1
7562,14 47 3 6 7 8,1
7563,1 6 1 1 2 1,1
7564,17 16 2 2 6 0,1
7565,27 7 1 2 3 1,1
7566,7 12 1 1 5 2,1
7567,18 6 1 1 2 1,1
7568,18 12 1 1 2 3,1
7569,36 224 11 3 40 7,1
7570,18 72 3 3 7 15,1
7571,11 17 1 1 1 4,1
7572,12 7 1 2 3 0,1
7573,7 375 14 17 61 73,0
7574,10 8 1 1 4 1,0
7575,11 21 1 1 12 1,0
7576,34 3 1 1 3 0,1
7577,21 715 10 9 42 99,0
7578,21 15 2 3 2 1,1
7579,7 38 2 2 13 3,0
7580,11 153 9 6 10 36,1
7581,7 52 5 8 13 6,0
7582,15 111 6 6 44 4,1
7583,7 25 2 3 4 5,0
7584,13 11 1 1 2 3,1
7585,18 171 11 12 20 28,0
7586,10 284 7 6 32 37,0
7587,28 44 4 4 14 7,0
7588,20 203 8 8 32 7,1
7589,16 26 2 3 6 6,1
7590,11 11 1 1 1 1,1
7591,0 1 1 1 1 0,1
7592,16 57 3 5 8 17,1
7593,4 2 1 1 2 0,1
7594,14 48 1 1 9 6,1
7595,18 1 1 1 1 0,1
7596,4 36 2 3 2 1,1
7597,23 1 1 1 1 0,1
7598,17 12 1 1 4 1,1
7599,22 2 1 1 2 0,1
7600,4 170 7 7 25 50,0
7601,1 160 6 8 12 44,0
7602,9 1 1 1 1 0,1
7603,26 11 1 1 4 1,0
7604,15 173 5 7 27 35,0
7605,23 22 1 1 2 2,0
7606,1 99 2 5 8 20,1
7607,9 6 1 2 1 1,1
7608,9 39 3 3 5 9,1
7609,9 115 7 10 9 30,0
7610,0 48 1 3 4 2,1
7611,7 78 2 3 10 14,1
7612,11 1 1 1 1 0,1
7613,22 77 2 2 14 23,1
7614,9 15 2 2 2 3,1
7615,2 24 1 1 7 4,1
7616,4 48 4 5 11 7,1
7617,1 1 1 1 1 0,1
7618,1 9 1 2 3 1,1
7619,2 11 1 1 6 1,1
7620,4 23 1 2 11 1,0
7621,15 10 2 1 8 5,1
7622,0 1 1 1 1 0,0
7623,27 3 1 2 3 0,1
7624,1 25 2 4 6 4,1
7625,4 1 1 1 1 0,1
7626,1 29 1 2 3 6,1
7627,4 17 1 1 5 3,1
7628,0 18 1 1 2 4,1
7629,3 174 6 12 13 4,1
7630,1 42 1 5 5 2,1
7631,18 22 1 2 1 5,1
7632,0 45 1 1 42 0,1
7633,13 1 1 1 1 0,1
7634,7 1 1 1 1 0,1
7635,35 13 1 1 3 1,0
7636,7 171 9 8 22 25,1
7637,0 1 1 1 1 0,1
7638,16 261 9 8 14 40,1
7639,18 42 1 2 1 8,0
7640,18 9 1 1 4 1,1
7641,18 17 1 1 6 3,1
7642,28 1 1 1 1 0,1
7643,11 14 2 2 4 0,1
7644,21 9 1 1 5 1,1
7645,12 245 6 12 47 36,1
7646,24 2 1 1 2 0,1
7647,1 2 1 1 2 0,1
7648,16 56 1 2 2 6,1
7649,1 12 1 1 3 1,1
7650,21 1 1 1 1 0,1
7651,28 1 1 1 1 0,1
7652,18 90 4 4 11 16,0
7653,4 24 2 2 3 6,0
7654,26 23 1 2 1 6,1
7655,4 337 13 12 45 86,0
7656,11 28 1 3 5 4,1
7657,10 51 1 1 3 1,1
7658,11 57 3 7 6 13,0
7659,6 1 1 1 1 0,1
7660,27 25 3 4 9 4,1
7661,36 9 1 1 3 1,1
7662,18 144 6 6 18 22,1
7663,25 1 1 1 1 0,1
7664,21 73 5 6 13 0,0
7665,15 30 1 1 8 5,1
7666,23 2 1 1 2 0,1
7667,7 20 1 3 2 5,1
7668,11 8 1 1 4 1,1
7669,27 3 1 1 1 0,1
7670,31 61 3 6 3 15,1
7671,21 9 1 1 5 1,1
7672,19 13 1 1 2 1,0
7673,34 33 5 7 11 6,0
7674,11 74 3 4 11 2,1
7675,12 1 1 1 1 0,0
7676,8 1 1 1 1 0,1
7677,15 7 1 1 4 1,1
7678,29 8 1 1 2 2,1
7679,21 15 1 1 6 2,1
7680,15 45 4 9 5 12,0
7681,18 273 8 10 19 32,0
7682,1 16 2 3 4 4,0
7683,6 2 2 1 3 1,1
7684,26 50 1 2 21 1,1
7685,15 14 1 1 5 3,1
7686,1 10 1 2 1 3,1
7687,7 198 18 7 41 30,0
7688,22 137 6 7 18 40,0
7689,3 1 1 1 1 0,1
7690,16 2 1 1 2 0,1
7691,0 1 1 1 1 0,1
7692,11 31 2 2 11 1,1
7693,3 1 1 1 1 0,1
7694,36 15 2 2 6 3,1
7695,4 56 2 2 17 7,1
7696,23 14 3 3 6 2,0
7697,1 1 1 1 1 0,1
7698,16 2 1 1 2 0,1
7699,0 2 1 1 2 0,1
7700,12 5 1 1 1 1,1
7701,37 1 1 1 1 0,1
7702,6 1 1 1 2 0,1
7703,18 46 1 3 9 6,1
7704,16 1 1 1 1 0,1
7705,11 1 1 1 1 0,1
7706,21 304 10 12 22 43,0
7707,18 20 1 4 6 2,1
7708,24 2 2 2 2 0,1
7709,18 1 1 1 1 0,1
7710,9 56 2 6 4 0,1
7711,2 82 4 4 17 21,1
7712,3 16 1 3 2 1,1
7713,7 244 3 8 21 36,0
7714,15 362 12 15 53 74,0
7715,38 9 1 1 2 2,1
7716,9 15 2 5 1 3,1
7717,18 10 1 1 5 0,1
7718,15 9 1 2 4 1,1
7719,26 14 2 2 2 5,0
7720,38 6 1 2 2 1,1
7721,7 3 1 1 3 0,0
7722,11 113 4 8 16 28,0
7723,1 13 1 1 2 0,1
7724,15 1 1 1 1 0,1
7725,21 1 1 1 1 0,1
7726,7 14 3 3 6 0,1
7727,15 1 1 1 1 0,1
7728,34 2 1 1 2 0,1
7729,15 1 1 1 1 0,1
7730,17 90 2 3 3 15,1
7731,7 39 1 2 4 9,1
7732,4 402 14 15 48 62,0
7733,8 124 4 6 21 1,0
7734,13 1 1 1 1 0,1
7735,16 5 2 2 5 0,1
7736,4 28 1 2 7 8,1
7737,14 67 3 3 8 0,0
7738,1 3 1 1 1 0,1
7739,21 1 1 1 1 0,1
7740,16 28 1 2 10 3,1
7741,23 15 1 1 11 1,1
7742,25 2 1 1 2 0,1
7743,28 7 1 1 1 2,1
7744,11 2 1 1 2 0,1
7745,18 1 1 1 1 0,1
7746,0 13 1 1 2 2,1
7747,5 1 1 1 1 0,1
7748,3 1 1 1 1 0,1
7749,1 47 1 2 6 9,1
7750,21 8 1 1 2 1,1
7751,1 44 2 3 9 1,1
7752,34 5 1 1 1 1,1
7753,20 109 7 8 10 15,1
7754,31 46 2 3 6 4,0
7755,15 433 11 13 29 107,0
7756,25 166 5 7 18 32,1
7757,21 16 1 2 2 1,1
7758,18 1 1 1 1 0,1
7759,0 1 1 1 1 0,1
7760,21 76 4 5 8 2,1
7761,31 68 1 4 8 8,1
7762,18 1 1 1 1 0,1
7763,17 80 2 2 9 7,1
7764,0 61 1 2 19 1,1
7765,16 159 7 11 23 28,0
7766,21 1 1 1 1 0,1
7767,26 638 6 7 10 29,0
7768,8 158 4 9 13 38,0
7769,28 2 1 1 2 0,1
7770,35 42 1 1 2 5,1
7771,15 13 1 1 2 4,0
7772,1 5 1 2 2 1,1
7773,30 1 1 1 1 0,1
7774,7 110 2 5 15 24,0
7775,15 3 1 1 3 0,1
7776,5 3 1 1 3 0,1
7777,21 788 17 14 56 113,1
7778,30 1 1 1 1 0,1
7779,4 228 4 7 8 38,1
7780,13 15 1 1 2 4,1
7781,15 1 1 1 2 4,1
7782,7 75 1 4 10 15,0
7783,16 6 1 1 5 0,1
7784,1 335 14 12 54 69,0
7785,18 57 2 3 5 8,0
7786,30 36 1 2 7 6,1
7787,7 199 17 11 59 24,0
7788,15 13 1 2 7 1,1
7789,32 1 1 1 1 0,1
7790,11 23 1 2 3 6,1
7791,12 38 3 2 3 11,1
7792,1 8 1 2 2 1,1
7793,11 14 1 1 3 1,0
7794,11 1 1 1 1 0,1
7795,16 3 1 2 3 0,1
7796,7 2 1 1 2 0,1
7797,11 5 1 1 1 1,1
7798,22 267 8 9 12 85,0
7799,7 33 2 2 10 5,1
7800,15 24 1 2 17 2,1
7801,18 19 2 2 4 6,1
7802,21 10 1 2 2 1,1
7803,34 5 1 1 1 1,1
7804,25 13 1 2 3 3,1
7805,22 15 1 1 3 3,1
7806,4 10 2 2 2 3,1
7807,11 70 1 4 15 9,1
7808,23 6 1 1 2 1,1
7809,11 68 3 3 9 4,0
7810,1 1 1 1 1 0,1
7811,9 43 2 3 9 8,1
7812,15 342 5 11 19 79,0
7813,0 625 9 6 22 66,0
7814,2 33 1 2 12 5,1
7815,3 3 1 1 2 0,1
7816,11 18 1 1 7 1,0
7817,15 148 4 6 37 28,1
7818,0 25 2 2 4 6,1
7819,3 1 1 1 1 0,1
7820,34 9 2 2 2 2,1
7821,25 8 1 1 1 2,0
7822,21 17 1 1 2 3,1
7823,21 2 1 2 2 0,1
7824,11 53 3 4 6 12,1
7825,26 101 1 3 9 8,1
7826,11 115 5 10 21 6,0
7827,14 78 5 6 13 24,0
7828,33 1 1 1 1 0,1
7829,8 1 1 1 1 0,1
7830,21 1 1 1 1 0,1
7831,17 1 1 1 1 0,1
7832,1 95 6 6 11 22,0
7833,1 1 1 1 1 0,1
7834,16 199 7 9 23 33,0
7835,11 21 1 2 2 4,1
7836,4 8 2 3 6 0,1
7837,15 36 3 4 7 9,1
7838,0 12 1 2 4 2,1
7839,15 270 6 6 79 49,1
7840,21 8 1 1 2 2,1
7841,4 26 2 2 8 5,1
7842,4 244 10 11 36 58,0
7843,15 49 4 6 25 17,0
7844,15 236 15 13 20 43,0
7845,21 512 10 11 26 85,0
7846,1 178 6 7 20 11,0
7847,18 2 1 1 2 0,1
7848,4 78 4 4 14 9,1
7849,7 10 1 1 3 2,1
7850,16 257 4 5 24 10,1
7851,25 42 3 4 13 10,0
7852,30 2 1 1 2 0,1
7853,4 25 1 1 8 3,1
7854,4 53 5 6 6 16,1
7855,13 36 1 1 10 6,1
7856,25 115 1 3 2 36,1
7857,6 65 6 6 7 20,0
7858,33 1 1 1 1 0,1
7859,11 105 2 3 6 24,1
7860,20 18 1 1 3 3,1
7861,7 22 1 2 10 3,0
7862,9 1 1 1 1 0,1
7863,15 2 1 1 2 0,1
7864,25 8 1 1 5 0,1
7865,7 137 5 6 29 21,0
7866,19 50 3 4 7 10,1
7867,9 1 1 1 1 0,1
7868,6 128 1 2 19 12,1
7869,7 1 1 1 1 0,1
7870,7 1 1 2 3 3,1
7871,7 27 2 1 9 2,1
7872,14 5 1 1 2 0,1
7873,15 5 1 1 3 0,1
7874,25 266 16 13 20 79,0
7875,0 31 1 1 7 7,1
7876,16 2 1 1 2 0,1
7877,4 23 2 3 4 2,0
7878,1 17 3 3 4 0,1
7879,7 141 5 6 15 24,0
7880,13 515 14 14 53 84,0
7881,22 305 9 9 20 85,0
7882,22 223 6 12 24 63,0
7883,7 18 1 1 7 1,1
7884,9 1 1 1 1 0,1
7885,4 61 2 3 5 16,0
7886,11 2 1 1 2 0,1
7887,0 397 7 13 21 59,1
7888,5 5 1 1 1 1,1
7889,15 86 1 3 14 18,1
7890,25 6 2 2 3 1,1
7891,11 52 2 4 6 8,1
7892,31 1 1 1 1 0,1
7893,15 62 4 5 10 17,1
7894,20 5 1 1 1 1,1
7895,3 74 3 5 9 14,1
7896,7 7 1 1 3 1,1
7897,36 5 1 3 1 1,0
7898,7 54 1 3 7 3,1
7899,12 2 1 1 2 0,1
7900,1 1 1 1 1 0,1
7901,36 1 1 1 1 0,1
7902,18 140 2 9 5 33,0
7903,4 27 1 2 2 7,1
7904,15 20 1 2 4 5,1
7905,17 163 7 8 9 23,0
7906,7 81 3 3 14 19,0
7907,11 1 1 1 1 0,1
7908,25 2 1 1 2 0,1
7909,9 11 1 1 2 2,1
7910,11 5 1 1 2 1,1
7911,18 1 1 1 1 0,1
7912,7 8 2 1 3 1,0
7913,21 6 2 2 2 1,1
7914,15 83 6 9 21 29,0
7915,16 12 1 1 2 3,1
7916,9 12 1 1 3 1,1
7917,8 18 1 1 9 2,1
7918,22 6 1 1 2 1,1
7919,16 1 1 1 1 0,1
7920,13 1 1 1 1 0,1
7921,22 33 2 2 4 10,1
7922,15 119 5 5 18 28,0
7923,1 45 2 4 3 12,1
7924,28 14 1 2 1 6,1
7925,1 135 1 5 15 24,1
7926,20 10 1 1 3 2,1
7927,7 39 2 3 9 5,1
7928,25 5 1 1 2 0,1
7929,13 69 4 5 11 8,1
7930,11 1 1 1 1 0,1
7931,24 1 1 1 2 0,1
7932,13 1 1 1 1 0,1
7933,11 67 1 2 3 9,0
7934,35 7 1 1 3 1,1
7935,13 39 2 3 5 2,1
7936,20 22 1 1 4 3,1
7937,13 34 1 2 3 4,1
7938,4 13 1 1 2 0,1
7939,7 241 6 7 28 30,0
7940,15 8 1 2 2 2,1
7941,1 64 7 6 8 3,0
7942,2 5 1 1 5 0,1
7943,18 8 2 3 3 1,1
7944,10 147 5 9 24 8,0
7945,11 149 5 7 29 5,1
7946,31 245 8 13 28 28,1
7947,13 125 3 2 19 18,0
7948,7 62 7 8 10 14,1
7949,9 9 1 1 4 1,1
7950,11 15 1 2 2 3,1
7951,16 4 1 1 1 1,1
7952,32 65 2 4 20 2,1
7953,1 51 4 8 8 5,1
7954,4 8 1 1 2 0,1
7955,2 35 1 2 10 6,1
7956,7 1 1 1 1 0,1
7957,30 21 2 3 6 5,1
7958,11 30 1 1 2 5,0
7959,17 1 1 1 1 0,1
7960,27 279 6 9 23 67,0
7961,37 8 1 1 2 1,1
7962,14 31 1 2 8 7,1
7963,6 252 2 9 19 38,1
7964,8 4 1 1 4 0,1
7965,8 35 3 5 9 2,1
7966,3 25 1 4 6 5,1
7967,21 27 5 6 5 1,1
7968,4 66 2 6 6 20,1
7969,4 123 8 8 20 10,0
7970,10 154 3 11 19 11,1
7971,34 1062 20 15 47 35,0
7972,4 2 1 1 2 0,1
7973,2 149 3 9 10 34,1
7974,32 14 2 3 7 2,1
7975,1 161 11 8 30 39,0
7976,16 126 3 7 18 25,0
7977,28 5 1 1 4 0,1
7978,7 292 6 8 21 42,0
7979,11 12 1 2 1 3,1
7980,21 1 1 1 1 0,1
7981,15 12 1 1 3 3,1
7982,4 67 2 4 8 23,0
7983,33 28 1 2 6 1,1
7984,26 262 7 10 26 30,1
7985,31 9 1 2 2 1,1
7986,3 5 1 1 1 1,1
7987,4 160 5 11 27 26,0
7988,22 1 1 1 1 0,1
7989,2 8 4 3 7 0,1
7990,1 2 1 1 2 0,1
7991,3 219 7 6 16 19,1
7992,2 22 1 1 3 7,1
7993,1 44 1 2 13 0,0
7994,4 13 1 2 7 2,1
7995,17 7 1 1 4 0,1
7996,7 42 1 2 6 9,1
7997,15 4 1 1 4 0,0
7998,7 1 1 1 1 0,1
7999,29 2 1 1 2 0,1
8000,23 195 5 9 14 33,0
8001,16 2 1 1 2 0,1
8002,11 227 6 12 17 21,0
8003,34 60 3 4 8 3,1
8004,7 7 1 1 3 1,1
8005,22 194 8 4 9 59,0
8006,33 1 1 1 1 0,1
8007,1 4 2 2 2 0,1
8008,1 10 1 1 3 2,1
8009,2 2 1 1 2 0,1
8010,0 601 16 11 41 61,0
8011,15 158 7 10 23 43,0
8012,1 7 1 2 2 0,1
8013,15 352 13 10 33 87,0
8014,16 9 2 2 3 2,1
8015,16 21 1 3 5 5,1
8016,37 1 1 1 1 0,1
8017,3 2 2 2 2 0,1
8018,35 65 3 4 3 18,0
8019,9 98 3 11 13 24,0
8020,9 13 2 2 2 2,1
8021,22 53 5 7 7 5,1
8022,12 65 4 4 25 9,1
8023,6 6 1 1 3 0,1
8024,21 1 1 1 1 0,1
8025,4 20 1 2 1 6,1
8026,12 115 1 3 17 15,0
8027,30 2 1 2 2 0,1
8028,7 71 5 7 13 14,1
8029,26 609 16 14 34 60,1
8030,1 114 7 8 28 34,0
8031,2 20 3 3 8 3,1
8032,7 108 5 11 16 14,1
8033,7 2 1 1 2 0,0
8034,7 33 1 2 2 8,1
8035,16 2 1 1 2 0,1
8036,0 1 1 1 1 0,0
8037,27 16 1 1 13 1,1
8038,21 1 1 1 1 0,1
8039,0 1 1 1 1 0,1
8040,23 6 1 2 2 1,1
8041,8 1 1 1 1 0,1
8042,4 326 7 11 60 88,0
8043,17 1 1 1 1 0,1
8044,4 14 1 1 2 4,1
8045,9 84 4 6 13 14,1
8046,25 659 15 17 37 76,0
8047,38 1 1 1 1 0,1
8048,5 2 1 1 2 0,1
8049,31 249 11 7 24 8,0
8050,7 2 1 1 2 0,1
8051,11 68 5 8 6 15,0
8052,2 7 1 2 2 1,1
8053,13 158 3 8 11 20,1
8054,23 3 2 2 4 0,1
8055,9 5 2 2 2 0,1
8056,23 342 11 9 29 52,0
8057,15 63 1 2 17 15,1
8058,3 1 1 1 1 0,1
8059,4 30 1 1 7 5,0
8060,2 12 1 2 3 2,1
8061,13 99 11 11 28 19,0
8062,1 91 2 4 14 19,1
8063,27 10 1 2 2 2,1
8064,26 9 1 1 2 2,1
8065,0 1 1 1 1 0,1
8066,7 47 1 2 8 1,1
8067,17 198 8 11 34 15,1
8068,11 3 1 1 1 0,1
8069,7 47 1 2 8 7,1
8070,2 432 17 11 45 60,0
8071,17 215 4 3 6 16,1
8072,11 21 1 1 6 1,1
8073,0 3 1 1 3 0,1
8074,3 305 9 12 29 60,0
8075,19 5 1 2 2 1,1
8076,5 2 1 1 2 0,0
8077,7 1 1 1 1 0,1
8078,1 8 1 1 6 0,1
8079,19 9 1 1 3 2,1
8080,11 10 1 1 7 1,1
8081,21 1 1 1 1 0,1
8082,7 23 3 3 4 6,0
8083,15 57 2 5 10 10,0
8084,24 1 1 1 1 0,1
8085,11 19 2 2 4 4,1
8086,4 9 1 1 4 0,1
8087,18 131 3 3 21 15,1
8088,11 41 4 4 5 10,1
8089,9 5 1 1 1 1,1
8090,14 16 1 1 5 1,1
8091,31 37 1 4 3 8,1
8092,4 215 10 14 16 47,0
8093,11 117 1 2 3 17,1
8094,18 161 8 9 17 24,0
8095,15 10 1 1 7 1,1
8096,25 16 3 3 8 1,0
8097,8 6 1 1 2 1,1
8098,0 280 8 11 27 25,1
8099,16 3 2 2 3 0,1
8100,15 10 1 2 2 2,1
8101,7 39 3 3 9 5,0
8102,6 236 6 12 17 64,0
8103,7 93 2 4 5 22,0
8104,1 109 7 9 11 22,1
8105,11 1 1 1 1 0,1
8106,14 1 1 1 1 0,1
8107,37 1 1 1 6 2,1
8108,25 17 2 2 2 4,1
8109,16 1 1 1 1 0,1
8110,24 15 4 2 4 4,1
8111,11 74 4 3 6 20,1
8112,7 48 2 2 11 5,1
8113,15 73 8 6 9 6,0
8114,4 170 7 12 18 25,0
8115,16 12 3 3 9 1,0
8116,30 1 1 1 1 0,1
